sink_id,timestamp,cur_time,throughput
AN,1565729613.159575,1565729613.206989,9366.994302
AN,1565729613.689406,1565729613.740533,9371.284658
AN,1565729614.184943,1565729614.273213,9386.510454
AN,1565729614.685018,1565729614.806779,9370.907786
AN,1565729615.226884,1565729615.339561,9384.695865
AN,1565729615.826494,1565729615.872774,9377.117467
AN,1565729616.345065,1565729616.405154,9391.785985
AN,1565729616.818274,1565729616.939114,9364.008023
AN,1565729617.359024,1565729617.472467,9374.652723
AN,1565729617.873568,1565729618.005569,9379.063351
AN,1565729618.410391,1565729618.537328,9402.746910
AN,1565729619.000315,1565729619.072645,9340.261045
AN,1565729619.509615,1565729619.605843,9377.394203
AN,1565729619.999086,1565729620.139518,9368.982027
AN,1565729620.532466,1565729620.672311,9384.523684
AN,1565729621.079840,1565729621.205359,9380.003033
AN,1565729621.628392,1565729621.737631,9393.708508
AN,1565729622.211501,1565729622.273234,9335.263461
AN,1565729622.731612,1565729622.804435,9412.643356
AN,1565729623.217358,1565729623.338338,9364.990692
AN,1565729623.822590,1565729623.871818,9372.428020
AN,1565729624.265766,1565729624.405529,9368.358418
AN,1565729624.834762,1565729624.938896,9374.409672
AN,1565729625.385208,1565729625.471687,9384.544681
AN,1565729625.880986,1565729626.006407,9350.693359
AN,1565729626.493839,1565729626.538862,9390.465495
AN,1565729627.012896,1565729627.073105,9359.035121
AN,1565729627.483097,1565729627.604337,9412.081508
AN,1565729628.053178,1565729628.138838,7483.617837
AN,1565729628.579397,1565729628.670943,7047.472167
AN,1565729629.110330,1565729629.205900,7009.910098
AN,1565729629.686394,1565729629.738397,7042.294133
AN,1565729630.134491,1565729630.306683,6598.793487
AN,1565729630.668345,1565729630.821908,7763.592243
AN,1565729631.214794,1565729631.339457,6762.653547
AN,1565729631.794970,1565729631.873368,7023.636379
AN,1565729632.319873,1565729632.405307,7049.676955
AN,1565729632.832848,1565729632.938561,7032.297265
AN,1565729633.387968,1565729633.473299,7012.788634
AN,1565729633.916516,1565729634.004977,7053.138537
AN,1565729634.392759,1565729634.539445,7016.320489
AN,1565729635.013365,1565729635.071073,7053.799627
AN,1565729635.523763,1565729635.605005,7023.369794
AN,1565729635.989302,1565729636.138132,7033.967205
AN,1565729636.584583,1565729636.671584,7029.685447
AN,1565729628.379982,1565729637.202038,10368.483031
AN,1565729629.747226,1565729637.737381,13075.730686
AN,1565729631.102605,1565729638.271134,13114.670678
AN,1565729632.494859,1565729638.803950,13137.762894
AN,1565729639.209140,1565729639.338434,13096.745990
AN,1565729639.768470,1565729639.873966,13071.108569
AN,1565729640.337475,1565729640.405958,13158.093626
AN,1565729637.997437,1565729640.919931,13132.973460
AN,1565729639.325323,1565729641.452191,13151.468783
AN,1565729640.613697,1565729641.954653,13433.854114
AN,1565729642.324183,1565729642.465929,12713.295648
AN,1565729642.894575,1565729642.970562,10899.000560
AN,1565729643.379952,1565729643.500683,9431.815882
AN,1565729643.954737,1565729644.035637,9346.596784
AN,1565729644.457401,1565729644.569961,9357.611086
AN,1565729644.997792,1565729645.102655,9386.254185
AN,1565729645.501798,1565729645.635965,9375.411290
AN,1565729646.084603,1565729646.167868,9400.205472
AN,1565729646.561641,1565729646.703376,9336.934270
AN,1565729647.145728,1565729647.236025,9387.052446
AN,1565729647.643172,1565729647.767117,9414.553297
AN,1565729648.237200,1565729648.301748,9352.248747
AN,1565729648.777658,1565729648.835688,9364.350888
AN,1565729649.310324,1565729649.368913,9376.903637
AN,1565729649.838150,1565729649.902045,9378.539057
AN,1565729650.391427,1565729650.434742,9386.195371
AN,1565729650.819208,1565729650.967826,9379.382151
AN,1565729651.457253,1565729651.503526,9333.580787
AN,1565729651.935399,1565729652.034225,9421.548940
AN,1565729652.487161,1565729652.569514,9340.743624
AN,1565729653.010111,1565729653.100439,9417.521158
AN,1565729653.579573,1565729653.634422,9363.602471
AN,1565729654.027916,1565729654.168712,9358.208209
AN,1565729654.571147,1565729654.700925,9394.743715
AN,1565729655.119559,1565729655.235245,9357.673718
AN,1565729655.713900,1565729655.768380,9378.501311
AN,1565729656.225317,1565729656.300924,9388.893167
AN,1565729656.710499,1565729656.835898,9346.242722
AN,1565729657.272571,1565729657.368005,9396.608505
AN,1565729657.755602,1565729657.903389,9339.083928
AN,1565729658.342225,1565729658.434170,9420.093125
AN,1565729658.889471,1565729658.968695,9354.096704
AN,1565729659.404184,1565729659.502722,9362.820733
AN,1565729659.910083,1565729660.034144,9408.724490
AN,1565729660.497442,1565729660.566270,9396.263273
AN,1565729660.970777,1565729661.098498,9394.474371
AN,1565729661.556857,1565729661.631874,9374.242058
AN,1565729662.101863,1565729662.166514,9352.086095
AN,1565729662.580055,1565729662.697760,9411.849184
AN,1565729663.184912,1565729663.231538,9367.190944
AN,1565729663.653679,1565729663.764959,9373.458542
AN,1565729664.213992,1565729664.299305,9357.231139
AN,1565729664.774434,1565729664.833563,9358.776173
AN,1565729665.298558,1565729665.368754,9342.445530
AN,1565729665.821163,1565729665.897553,9455.400301
AN,1565729666.380226,1565729666.431474,9364.672870
AN,1565729666.882722,1565729666.965554,9361.892849
AN,1565729667.380082,1565729667.498378,9383.960988
AN,1565729667.898693,1565729668.030030,9404.657053
AN,1565729668.448697,1565729668.566061,9327.806145
AN,1565729669.058279,1565729669.098873,9384.187738
AN,1565729669.536861,1565729669.631709,9383.746846
AN,1565729670.090317,1565729670.166931,9341.916999
AN,1565729670.638053,1565729670.698337,9408.994652
AN,1565729671.140270,1565729671.231953,9370.032723
AN,1565729671.680576,1565729671.767278,9340.123769
AN,1565729672.241338,1565729672.297566,9428.834767
AN,1565729672.762123,1565729672.831700,9360.960971
AN,1565729673.244914,1565729673.365446,9367.739077
AN,1565729673.753509,1565729673.899155,9368.408639
AN,1565729674.359043,1565729674.431968,9384.154145
AN,1565729674.891961,1565729674.966937,9346.338524
AN,1565729675.436801,1565729675.498827,9400.445648
AN,1565729675.897634,1565729676.031228,9391.407463
AN,1565729676.464184,1565729676.564939,9368.366788
AN,1565729676.964208,1565729677.097904,9381.475858
AN,1565729677.548805,1565729677.632271,9356.863746
AN,1565729678.083921,1565729678.164740,9390.217419
AN,1565729678.560799,1565729678.699079,9357.356393
AN,1565729679.098998,1565729679.231698,9387.586097
AN,1565729679.684577,1565729679.765803,9361.441513
AN,1565729680.212076,1565729680.297716,9400.032721
AN,1565729680.751337,1565729680.831264,9371.234406
AN,1565729681.315690,1565729681.366113,9348.425838
AN,1565729681.779289,1565729681.898994,9382.965939
AN,1565729682.307489,1565729682.432173,9377.704503
AN,1565729682.854686,1565729682.964386,9394.735298
AN,1565729683.380464,1565729683.498793,9356.174963
AN,1565729683.986593,1565729684.032831,9362.624273
AN,1565729684.473945,1565729684.564613,9402.350641
AN,1565729684.958295,1565729685.097822,9377.192939
AN,1565729685.533645,1565729685.631573,9367.659573
AN,1565729686.106318,1565729686.166049,9354.952100
AN,1565729686.565606,1565729686.699311,9376.266397
AN,1565729687.127002,1565729687.230471,9413.344705
AN,1565729687.668194,1565729687.765458,9346.021967
AN,1565729688.179241,1565729688.299229,9367.316465
AN,1565729688.730538,1565729688.833038,9366.647059
AN,1565729689.279669,1565729689.365086,9397.656985
AN,1565729689.810923,1565729689.899572,9354.772662
AN,1565729690.323773,1565729690.436342,9314.970654
AN,1565729690.924893,1565729690.965589,9447.400892
AN,1565729691.416074,1565729691.497560,9399.000560
AN,1565729691.985602,1565729692.031706,9360.743699
AN,1565729692.451671,1565729692.565987,9358.371074
AN,1565729692.998708,1565729693.099148,9378.019016
AN,1565729693.586838,1565729693.631978,9383.860214
AN,1565729694.094830,1565729694.164560,9388.229079
AN,1565729694.638805,1565729694.698839,9358.408659
AN,1565729695.103758,1565729695.231098,9393.914690
AN,1565729695.703789,1565729695.765044,9364.246353
AN,1565729696.159918,1565729696.298128,9379.377956
AN,1565729696.696893,1565729696.831124,9380.938706
AN,1565729697.249674,1565729697.363942,9384.070163
AN,1565729697.802621,1565729697.898899,9346.546797
AN,1565729698.283238,1565729698.432955,9362.319151
AN,1565729698.840871,1565729698.965230,9393.636978
AN,1565729699.365570,1565729699.500500,9341.068145
AN,1565729699.885544,1565729700.032021,9406.973036
AN,1565729700.416733,1565729700.565912,9365.199797
AN,1565729701.042923,1565729701.099360,9372.985144
AP,1565729581.602045,1565729581.732470,369.166076
AP,1565729582.188236,1565729582.264996,9389.221042
AP,1565729582.692537,1565729582.796620,9405.137874
AP,1565729583.193302,1565729583.333815,9307.603543
AP,1565729583.751812,1565729583.863404,9441.284822
AP,1565729584.327005,1565729584.400287,9313.018185
AP,1565729584.887336,1565729584.932069,9402.346426
AP,1565729585.400523,1565729585.466194,9361.107218
AP,1565729585.922248,1565729586.001073,9347.909131
AP,1565729586.400151,1565729586.532604,9406.791597
AP,1565729586.955840,1565729587.066931,9357.560981
AP,1565729587.480926,1565729587.599255,9392.782906
AP,1565729587.990599,1565729588.130115,9418.680061
AP,1565729588.562475,1565729588.663904,9366.994302
AP,1565729589.094910,1565729589.199939,9327.739764
AP,1565729589.634636,1565729589.730878,9417.292794
AP,1565729590.181352,1565729590.266797,9329.768970
AP,1565729590.660389,1565729590.800751,9364.087465
AP,1565729591.232301,1565729591.332813,9397.404318
AP,1565729591.771832,1565729591.865684,9383.133865
AP,1565729592.350163,1565729592.398849,9377.964499
AP,1565729592.804820,1565729592.931852,9380.804427
AP,1565729593.343936,1565729593.463733,9400.601559
AP,1565729593.888458,1565729593.996771,9380.196026
AP,1565729594.495554,1565729594.533384,9317.706313
AP,1565729594.974889,1565729595.064314,9417.436577
AP,1565729595.497992,1565729595.598356,9362.561575
AP,1565729596.055845,1565729596.131218,9383.285003
AP,1565729596.524833,1565729596.664997,9367.178392
AP,1565729597.068538,1565729597.199770,9349.759541
AP,1565729597.669374,1565729597.733081,9375.394525
AP,1565729598.171853,1565729598.265640,9388.632564
AP,1565729598.726565,1565729598.797038,9409.142403
AP,1565729599.238621,1565729599.332850,9331.632966
AP,1565729599.731505,1565729599.865463,9387.674344
AP,1565729600.341926,1565729600.397955,9389.805389
AP,1565729600.877764,1565729600.933286,9340.023934
AP,1565729601.324820,1565729601.464215,9417.449264
AP,1565729601.931711,1565729601.998888,9351.523113
AP,1565729602.445256,1565729602.531691,9384.322114
AP,1565729602.964753,1565729603.064373,9386.468442
AP,1565729603.536909,1565729603.598327,9364.104190
AP,1565729604.035533,1565729604.131921,9370.422085
AP,1565729604.588284,1565729604.666147,9359.319144
AP,1565729605.078138,1565729605.199724,9370.723549
AP,1565729605.635934,1565729605.734141,9355.999652
AP,1565729606.143117,1565729606.266122,9398.819429
AP,1565729606.728654,1565729606.800393,9358.559002
AP,1565729607.213479,1565729607.331019,9422.831614
AP,1565729607.747891,1565729607.866983,9328.976271
AP,1565729608.261467,1565729608.399083,9396.726395
AP,1565729608.861116,1565729608.934959,9330.520291
AP,1565729609.385467,1565729609.465320,9427.537743
AP,1565729609.885083,1565729609.999681,9356.972291
AP,1565729610.456361,1565729610.533275,9370.426272
AP,1565729610.944533,1565729611.067158,9365.337811
AP,1565729611.532316,1565729611.599073,9400.011654
AP,1565729612.052198,1565729612.132946,9365.521837
AP,1565729612.625235,1565729612.667593,9351.969323
AP,1565729613.156258,1565729613.200974,9374.154063
AP,1565729613.686090,1565729613.732956,9398.806792
AP,1565729614.181627,1565729614.268816,9330.810890
AP,1565729614.681701,1565729614.799912,9414.489901
AP,1565729615.223567,1565729615.333383,9372.578814
AP,1565729615.823177,1565729615.866749,9374.430624
AP,1565729616.341748,1565729616.399422,9386.619688
AP,1565729616.814957,1565729616.933251,9366.287293
AP,1565729617.359004,1565729617.468332,9344.381212
AP,1565729617.870251,1565729617.999758,9408.648510
AP,1565729618.407074,1565729618.532619,9383.318590
AP,1565729618.996998,1565729619.066685,9362.131072
AP,1565729619.506298,1565729619.600531,9365.994481
AP,1565729619.995769,1565729620.134168,9369.660139
AP,1565729620.529149,1565729620.665534,9409.712345
AP,1565729621.076523,1565729621.200935,9338.792814
AP,1565729621.625075,1565729621.734047,9378.903960
AP,1565729622.208184,1565729622.266578,9389.120155
AP,1565729622.728295,1565729622.799835,9376.346047
AP,1565729623.217338,1565729623.333306,9372.578814
AP,1565729623.819273,1565729623.865285,9398.865764
AP,1565729624.262449,1565729624.399120,9366.195265
AP,1565729624.831445,1565729624.937685,9283.915377
AP,1565729625.381891,1565729625.469030,9410.088122
AP,1565729625.877669,1565729625.999030,9433.958530
AP,1565729626.490522,1565729626.532494,9372.708668
AP,1565729627.003410,1565729627.070279,9297.403122
AP,1565729627.479780,1565729627.605726,9337.977791
AP,1565729627.473610,1565729642.024965,20.374906
AP,1565729628.140202,1565729642.530864,12848.427724
AP,1565729629.316131,1565729643.036435,18790.603446
AP,1565729630.134491,1565729643.542647,21236.172091
AP,1565729631.511265,1565729644.043963,20446.202210
AP,1565729632.589483,1565729644.555895,20022.194507
AP,1565729633.837976,1565729645.059586,21342.421506
AP,1565729634.849666,1565729645.567526,20179.546623
AP,1565729635.950770,1565729646.075748,19676.464310
AP,1565729636.777908,1565729646.581712,20752.443373
AP,1565729638.163031,1565729647.083048,20944.053370
AP,1565729639.160574,1565729647.584670,20433.704887
AP,1565729640.409670,1565729648.085470,20966.458098
AP,1565729641.232893,1565729648.592918,21184.438386
AP,1565729642.615252,1565729649.103467,20566.112947
AP,1565729643.588701,1565729649.604890,20441.817661
AP,1565729644.883313,1565729650.112247,20695.462244
AP,1565729645.898726,1565729650.618595,20736.721070
AP,1565729647.142411,1565729651.123842,20781.929427
AP,1565729648.227714,1565729651.637409,19958.439354
AP,1565729649.154317,1565729652.142342,20299.746912
AP,1565729650.472805,1565729652.646357,21328.701345
AP,1565729651.477761,1565729653.154764,19669.294677
AP,1565729652.548008,1565729653.661049,19751.732036
AP,1565729653.599433,1565729654.167102,19760.767872
AP,1565729654.567830,1565729654.692689,18075.033874
AP,1565729655.119539,1565729655.225484,9384.464892
AP,1565729655.710583,1565729655.760780,9340.622975
AP,1565729656.222000,1565729656.293224,9390.667329
AP,1565729656.707182,1565729656.828245,9345.430563
AP,1565729657.269254,1565729657.361205,9381.568187
AP,1565729657.755582,1565729657.893260,9397.518016
AP,1565729658.338908,1565729658.426832,9370.807292
AP,1565729658.886154,1565729658.961623,9349.446920
AP,1565729659.400867,1565729659.492867,9411.861856
AP,1565729659.906766,1565729660.025988,9378.740379
AP,1565729660.494125,1565729660.558630,9387.165895
AP,1565729660.967460,1565729661.093769,9343.365399
AP,1565729661.523786,1565729661.626351,9388.237485
AP,1565729662.098546,1565729662.159084,9385.565268
AP,1565729662.576738,1565729662.692339,9376.371200
AP,1565729663.152723,1565729663.228929,9318.107899
AP,1565729663.620888,1565729663.758170,9447.490267
AP,1565729664.210675,1565729664.294427,9323.878826
AP,1565729664.771117,1565729664.827077,9387.027236
AP,1565729665.295241,1565729665.360672,9370.405338
AP,1565729665.817846,1565729665.895087,9356.028870
AP,1565729666.376909,1565729666.427908,9384.007177
AP,1565729666.879405,1565729666.961138,9376.811400
AP,1565729667.376765,1565729667.492101,9416.865700
AP,1565729667.898693,1565729668.026006,9364.953054
AP,1565729668.445380,1565729668.560261,9358.830468
AP,1565729669.054962,1565729669.092463,9394.924689
AP,1565729669.524667,1565729669.624989,9389.216838
AP,1565729670.087000,1565729670.159699,9350.860132
AP,1565729670.634736,1565729670.692867,9377.918369
AP,1565729671.136953,1565729671.226473,9370.204374
AP,1565729671.677259,1565729671.762014,9336.348172
AP,1565729672.231851,1565729672.292686,9422.018790
AP,1565729672.758806,1565729672.825233,9388.834320
AP,1565729673.317625,1565729673.358827,9370.426272
AP,1565729673.750192,1565729673.893993,9342.890874
AP,1565729674.336358,1565729674.428302,9357.886672
AP,1565729674.888644,1565729674.960448,9395.913858
AP,1565729675.443395,1565729675.494178,9368.044552
AP,1565729675.894317,1565729676.027816,9369.643394
AP,1565729676.460867,1565729676.561001,9377.612249
AP,1565729677.032643,1565729677.092157,9413.416535
AP,1565729677.545488,1565729677.625257,9379.113687
AP,1565729678.080604,1565729678.159638,9356.613267
AP,1565729678.557482,1565729678.692724,9379.348592
AP,1565729679.095681,1565729679.226720,9363.372534
AP,1565729679.681260,1565729679.761275,9353.566854
AP,1565729680.208759,1565729680.293501,9394.503830
AP,1565729680.748020,1565729680.828585,9344.327086
AP,1565729681.312373,1565729681.360473,9400.483572
AP,1565729681.769803,1565729681.894137,9369.191310
AP,1565729682.304172,1565729682.427076,9381.941720
AP,1565729682.845199,1565729682.959555,9390.036626
AP,1565729683.377147,1565729683.492495,9381.912340
AP,1565729683.983276,1565729684.027162,9351.623194
AP,1565729684.470628,1565729684.558479,9410.573721
AP,1565729684.954978,1565729685.091427,9381.786428
AP,1565729685.530328,1565729685.626293,9348.129975
AP,1565729686.103002,1565729686.160406,9361.316149
AP,1565729686.636941,1565729686.693470,9379.726143
AP,1565729687.123685,1565729687.226069,9387.930691
AP,1565729687.664877,1565729687.759313,9376.572429
AP,1565729688.162376,1565729688.292533,9376.991684
AP,1565729688.727221,1565729688.826563,9362.770572
AP,1565729689.276352,1565729689.360661,9361.575238
AP,1565729689.807606,1565729689.892689,9397.998107
AP,1565729690.320456,1565729690.429299,9317.764272
AP,1565729690.921576,1565729690.958663,9445.298929
AP,1565729691.412757,1565729691.493976,9340.331765
AP,1565729691.985582,1565729692.026169,9395.080417
AP,1565729692.451651,1565729692.560704,9353.921471
AP,1565729692.995391,1565729693.091282,9423.682690
AP,1565729693.583521,1565729693.626944,9334.257938
AP,1565729694.091513,1565729694.160316,9374.309103
AP,1565729694.635488,1565729694.694768,9355.377770
AP,1565729695.100441,1565729695.225675,9417.846806
AP,1565729695.703769,1565729695.761226,9336.181916
AP,1565729696.156601,1565729696.291533,9428.508358
AP,1565729696.693576,1565729696.827301,9332.388740
AP,1565729697.246357,1565729697.361357,9362.306612
AP,1565729697.799304,1565729697.893587,9394.440704
AP,1565729698.283218,1565729698.427168,9370.643994
AP,1565729698.837554,1565729698.958552,9409.391480
AP,1565729699.362253,1565729699.492870,9357.732175
AP,1565729699.885524,1565729700.026839,9363.836600
AP,1565729700.416713,1565729700.561040,9359.774453
AP,1565729701.039607,1565729701.091990,9417.072899
AM,1565729581.602065,1565729581.733481,366.694841
AM,1565729582.188256,1565729582.266620,9378.421624
AM,1565729582.692557,1565729582.799251,9387.363385
AM,1565729583.193322,1565729583.331826,9388.346759
AM,1565729583.751832,1565729583.865076,9376.455045
AM,1565729584.327025,1565729584.400080,9345.730420
AM,1565729584.887356,1565729584.932745,9386.754133
AM,1565729585.400543,1565729585.465367,9387.535671
AM,1565729585.922268,1565729585.999115,9367.718154
AM,1565729586.400171,1565729586.531402,9393.422393
AM,1565729586.955860,1565729587.066446,9345.018290
AM,1565729587.480946,1565729587.600089,9369.572230
AM,1565729587.990599,1565729588.133345,9376.358624
AM,1565729588.562495,1565729588.666206,9383.310194
AM,1565729589.094930,1565729589.197792,9405.817011
AM,1565729589.634656,1565729589.731018,9376.882674
AM,1565729590.181372,1565729590.265172,9360.597464
AM,1565729590.660409,1565729590.796954,9402.346426
AM,1565729591.232321,1565729591.333199,9324.102681
AM,1565729591.771852,1565729591.865358,9395.678122
AM,1565729592.350183,1565729592.398605,9376.517929
AM,1565729592.804840,1565729592.932789,9360.071055
AM,1565729593.343956,1565729593.463612,9419.335772
AM,1565729593.888478,1565729593.997649,9362.653533
AM,1565729594.495574,1565729594.531770,9361.165718
AM,1565729594.974909,1565729595.064393,9387.514660
AM,1565729595.498012,1565729595.601002,9317.772552
AM,1565729596.055865,1565729596.132055,9415.250703
AM,1565729596.524853,1565729596.666083,9362.799832
AM,1565729597.068558,1565729597.199435,9374.669485
AM,1565729597.669394,1565729597.731530,9396.814814
AM,1565729598.171873,1565729598.266616,9344.293777
AM,1565729598.726585,1565729598.798962,9392.391684
AM,1565729599.238641,1565729599.333084,9361.161539
AM,1565729599.731525,1565729599.865645,9388.586330
AM,1565729600.341946,1565729600.400692,9344.989141
AM,1565729600.877784,1565729600.931957,9411.494385
AM,1565729601.324840,1565729601.466218,9358.726056
AM,1565729601.931731,1565729601.998970,9385.220848
AM,1565729602.445276,1565729602.532336,9374.418053
AM,1565729602.964773,1565729603.066651,9357.786457
AM,1565729603.536929,1565729603.601441,9349.467761
AM,1565729604.035553,1565729604.133459,9398.170783
AM,1565729604.588304,1565729604.667322,9365.705869
AM,1565729605.078158,1565729605.198551,9412.136423
AM,1565729605.635954,1565729605.731914,9374.468338
AM,1565729606.143137,1565729606.266432,9354.221874
AM,1565729606.728674,1565729606.799233,9384.376705
AM,1565729607.213499,1565729607.335258,9327.922315
AM,1565729607.747911,1565729607.867379,9396.360104
AM,1565729608.261487,1565729608.398197,9419.416155
AM,1565729608.861136,1565729608.932552,9357.080838
AM,1565729609.385487,1565729609.467270,9350.718375
AM,1565729609.885103,1565729610.000147,9383.024712
AM,1565729610.456381,1565729610.533887,9367.864612
AM,1565729610.944553,1565729611.067364,9372.478284
AM,1565729611.532336,1565729611.600808,9373.052171
AM,1565729612.052218,1565729612.135312,9354.459706
AM,1565729612.625255,1565729612.668893,9370.660742
AM,1565729613.156278,1565729613.203153,9358.738585
AM,1565729613.686110,1565729613.735648,9389.759143
AM,1565729614.181647,1565729614.268133,9389.927313
AM,1565729614.681721,1565729614.800984,9383.494926
AM,1565729615.223587,1565729615.336102,9343.719244
AM,1565729615.823197,1565729615.868861,9385.115847
AM,1565729616.341769,1565729616.402568,9368.442119
AM,1565729616.814977,1565729616.935223,9386.934799
AM,1565729617.359024,1565729617.467076,9401.086179
AM,1565729617.870271,1565729618.000752,9368.986212
AM,1565729618.407094,1565729618.533944,9377.478066
AM,1565729618.997018,1565729619.068112,9360.350963
AM,1565729619.506318,1565729619.601124,9380.661761
AM,1565729619.995789,1565729620.133873,9385.275449
AM,1565729620.529169,1565729620.666878,9380.779251
AM,1565729621.076543,1565729621.201388,9354.355392
AM,1565729621.625095,1565729621.733834,9390.637895
AM,1565729622.208205,1565729622.268917,9344.331249
AM,1565729622.728315,1565729622.801188,9393.716923
AM,1565729623.217358,1565729623.332293,9414.333530
AM,1565729623.819293,1565729623.866095,9366.776749
AM,1565729624.262469,1565729624.400978,9347.834130
AM,1565729624.831465,1565729624.935328,9357.160163
AM,1565729625.381912,1565729625.467359,9397.943357
AM,1565729625.877689,1565729626.000873,9371.833269
AM,1565729626.490542,1565729626.533136,9393.847364
AM,1565729627.009599,1565729627.067615,9354.902024
AM,1565729627.479800,1565729627.601372,9367.559148
AM,1565729628.053178,1565729628.132208,7535.285856
AM,1565729628.576100,1565729628.668645,6990.568805
AM,1565729629.110330,1565729629.201319,7039.961615
AM,1565729629.686394,1565729629.734384,7034.788314
AM,1565729630.131194,1565729630.298616,6646.192539
AM,1565729630.665048,1565729630.801711,7453.872510
AM,1565729631.214794,1565729631.333423,7052.689446
AM,1565729631.791673,1565729631.868160,7012.794887
AM,1565729632.319873,1565729632.399070,7063.343869
AM,1565729632.832848,1565729632.933192,7020.861753
AM,1565729633.384671,1565729633.466552,7030.904683
AM,1565729633.913219,1565729634.000353,7025.088837
AM,1565729634.389462,1565729634.533188,7037.819582
AM,1565729635.013365,1565729635.065748,7041.455509
AM,1565729635.520466,1565729635.602788,6982.723258
AM,1565729635.989302,1565729636.133788,7062.145066
AM,1565729636.581286,1565729636.667610,7024.822142
AM,1565729628.379982,1565729637.197452,10380.440989
AM,1565729629.747226,1565729637.731262,13113.288312
AM,1565729631.102605,1565729638.265736,13096.979678
AM,1565729632.494859,1565729638.799245,13120.677982
AM,1565729639.205843,1565729639.334704,13072.912785
AM,1565729639.765173,1565729639.868938,13102.871373
AM,1565729640.334178,1565729640.402117,13128.803916
AM,1565729637.997437,1565729640.912429,13227.200099
AM,1565729639.325323,1565729641.444443,13157.527543
AM,1565729640.613697,1565729641.952088,13296.702636
AM,1565729642.333669,1565729642.458285,12840.857163
AM,1565729642.891278,1565729642.964291,10869.426036
AM,1565729643.376655,1565729643.496993,9386.123955
AM,1565729643.954737,1565729644.029179,9395.202477
AM,1565729644.454104,1565729644.565155,9328.781230
AM,1565729644.994495,1565729645.097836,9386.472643
AM,1565729645.501798,1565729645.630550,9385.897112
AM,1565729646.081306,1565729646.162630,9397.092714
AM,1565729646.561641,1565729646.696976,9357.235314
AM,1565729647.142431,1565729647.230845,9365.584574
AM,1565729647.639875,1565729647.764007,9378.014822
AM,1565729648.233904,1565729648.297273,9376.186748
AM,1565729648.774361,1565729648.830975,9368.517451
AM,1565729649.307027,1565729649.364996,9362.925236
AM,1565729649.834853,1565729649.898139,9378.350326
AM,1565729650.388130,1565729650.429783,9404.787798
AM,1565729650.815911,1565729650.964411,9352.311307
AM,1565729651.453957,1565729651.498108,9368.601155
AM,1565729651.932102,1565729652.031388,9375.947810
