sink_id,timestamp,cur_time,throughput
AP,1565729481.850384,1565729481.958983,12193.813053
AP,1565729482.367170,1565729482.464015,12870.488208
AP,1565729482.836757,1565729482.964885,12478.264284
AP,1565729483.424617,1565729483.479500,12145.011467
AP,1565729483.906247,1565729483.989192,12752.800890
AP,1565729484.398264,1565729484.518997,12268.671681
AP,1565729484.937620,1565729485.028994,12745.169776
AP,1565729485.444873,1565729485.558194,12282.683532
AP,1565729485.959059,1565729486.067907,12752.269993
AP,1565729486.550854,1565729486.598502,12250.407666
AP,1565729487.021188,1565729487.108227,12751.983685
AP,1565729487.556393,1565729487.638388,12260.412230
AP,1565729488.001234,1565729488.148206,12749.663873
AP,1565729488.577485,1565729488.678206,12264.146088
AP,1565729489.057140,1565729489.190071,12698.651416
AP,1565729489.661381,1565729489.717022,12335.122168
AP,1565729490.094415,1565729490.217999,12475.603842
AP,1565729490.590470,1565729490.723157,12867.274814
AP,1565729491.138659,1565729491.238614,12125.159113
AP,1565729491.643262,1565729491.750793,12690.878182
AP,1565729492.234637,1565729492.279128,12302.803659
AP,1565729492.685422,1565729492.789401,12738.273867
AP,1565729493.203797,1565729493.318026,12296.045264
AP,1565729493.733469,1565729493.827693,12753.439217
AP,1565729494.192196,1565729494.330865,12421.184207
AP,1565729494.781595,1565729494.840489,12263.949246
AP,1565729495.240224,1565729495.347540,12819.223539
AP,1565729495.785570,1565729495.878800,12235.074480
AP,1565729496.314513,1565729496.389478,12728.157905
AP,1565729496.877449,1565729496.918512,12286.558323
AP,1565729497.328405,1565729497.425014,11845.951656
AP,1565729497.768711,1565729497.925588,13484.516756
AP,1565729498.364710,1565729498.438136,12193.974927
AP,1565729498.829668,1565729498.948716,12730.618512
AP,1565729499.407978,1565729499.477685,12288.053539
AP,1565729499.874700,1565729499.988874,12715.465841
AP,1565729500.442348,1565729500.518694,12268.307302
AP,1565729500.874856,1565729501.026033,12811.958277
AP,1565729501.439183,1565729501.559424,12186.187843
AP,1565729501.989085,1565729502.069163,12751.607926
AP,1565729502.496450,1565729502.598212,12286.203955
AP,1565729502.998054,1565729503.107583,12760.841319
AP,1565729503.520802,1565729503.639597,12217.709622
AP,1565729503.996129,1565729504.150475,12723.197981
AP,1565729504.611439,1565729504.679396,12289.183499
AP,1565729505.066354,1565729505.187428,12794.461532
AP,1565729505.635775,1565729505.718009,12250.721438
AP,1565729506.140454,1565729506.218926,12477.123956
AP,1565729506.612220,1565729506.722710,12902.356482
AP,1565729507.158557,1565729507.240157,12078.531836
AP,1565729507.627922,1565729507.748268,12792.462374
AP,1565729508.212672,1565729508.278932,12248.806029
AP,1565729508.708743,1565729508.787113,12790.721874
AP,1565729509.201201,1565729509.319594,12207.020285
AP,1565729509.686257,1565729509.828239,12779.042783
AP,1565729510.276708,1565729510.355593,12325.675159
AP,1565729510.774350,1565729510.866441,12723.952115
AP,1565729511.296231,1565729511.399275,12198.925484
AP,1565729511.797819,1565729511.908494,12764.635239
AP,1565729512.342397,1565729512.439046,12251.387568
AP,1565729512.806681,1565729512.945866,12825.079090
AP,1565729513.378168,1565729513.477983,12215.366652
AP,1565729513.861852,1565729513.983951,12846.641696
AP,1565729514.410264,1565729514.519022,12147.933740
AP,1565729514.902198,1565729515.026559,12806.950888
AP,1565729515.454645,1565729515.557155,12250.374638
AP,1565729515.927818,1565729516.067481,12736.952706
AP,1565729516.487526,1565729516.597252,12269.444677
AP,1565729517.020822,1565729517.108287,12719.280296
AP,1565729517.589019,1565729517.638078,12268.997432
AP,1565729517.994553,1565729518.149810,12701.958665
AP,1565729518.591605,1565729518.680402,12250.479226
AP,1565729519.055593,1565729519.183924,12909.046142
AP,1565729519.639062,1565729519.718123,12167.755665
AP,1565729520.119855,1565729520.226776,12778.845117
AP,1565729520.650614,1565729520.758152,12232.406506
AP,1565729521.157118,1565729521.268245,12742.775014
AP,1565729521.718846,1565729521.797827,12273.813935
AP,1565729522.199282,1565729522.307577,12751.363396
AP,1565729522.768758,1565729522.839728,12214.573092
AP,1565729523.274318,1565729523.345842,12842.962227
AP,1565729523.803103,1565729523.877964,12215.235297
AP,1565729524.273466,1565729524.378056,12497.717559
AP,1565729524.733598,1565729524.884320,12839.139749
AP,1565729525.331680,1565729525.399808,12124.424464
AP,1565729525.781081,1565729525.908463,12778.809179
AP,1565729526.386789,1565729526.438845,12255.308743
AP,1565729526.871364,1565729526.947550,12777.545470
AP,1565729527.323204,1565729527.452209,12384.595978
AP,1565729527.887965,1565729527.957015,12380.998711
AP,1565729528.338951,1565729528.466494,12758.142138
AP,1565729528.881916,1565729528.999031,12205.719587
AP,1565729529.408949,1565729529.504913,12848.851600
AP,1565729529.929651,1565729530.039596,12156.730687
AP,1565729530.459725,1565729530.547557,12796.269117
AP,1565729531.018528,1565729531.078730,12237.062492
AP,1565729531.438224,1565729531.588617,12747.929038
AP,1565729532.006364,1565729532.118489,12267.103903
AP,1565729532.528959,1565729532.627703,12764.772699
AP,1565729533.105693,1565729533.159448,12223.905304
AP,1565729533.578517,1565729533.666736,12813.228802
AP,1565729534.118776,1565729534.196973,12258.675686
AP,1565729534.587396,1565729534.706631,12753.648029
AP,1565729535.137265,1565729535.238497,12221.121674
AP,1565729535.651976,1565729535.745904,12810.236545
AP,1565729536.130312,1565729536.246999,12472.671544
AP,1565729536.683569,1565729536.760449,12172.571687
AP,1565729537.163695,1565729537.266143,12853.625166
AP,1565729537.755701,1565729537.798991,12198.592527
AP,1565729538.209280,1565729538.308238,12763.942008
AP,1565729538.736883,1565729538.836125,12313.238810
AP,1565729539.240110,1565729539.337453,12466.888157
AP,1565729539.727261,1565729539.839095,12957.448032
AP,1565729540.245841,1565729540.360768,11980.680568
AP,1565729540.744280,1565729540.868216,12809.213358
AP,1565729541.283551,1565729541.398037,12268.279699
AP,1565729541.781728,1565729541.907060,12769.567718
AP,1565729542.338763,1565729542.438652,12227.425013
AP,1565729542.809560,1565729542.947939,12762.938151
AP,1565729543.426709,1565729543.478784,12244.625035
AP,1565729543.887290,1565729543.986860,12793.368822
AP,1565729544.416316,1565729544.518823,12218.881445
AP,1565729544.926057,1565729545.018861,12499.064277
AP,1565729545.353928,1565729545.522653,12902.154983
AP,1565729545.970471,1565729546.038965,12105.069700
AP,1565729546.453919,1565729546.549160,12740.226355
AP,1565729547.011046,1565729547.077641,12299.401338
AP,1565729547.494406,1565729547.579045,12464.997116
AP,1565729548.058296,1565729548.118740,12507.080183
AP,1565729548.481094,1565729548.627195,12783.818559
AP,1565729549.114603,1565729549.159675,12207.031217
AP,1565729549.536942,1565729549.665257,12856.461907
AP,1565729550.152194,1565729550.198938,12179.573252
AP,1565729550.568139,1565729550.707311,12785.886972
AP,1565729551.121325,1565729551.237549,12258.642614
AP,1565729551.635967,1565729551.746052,12782.619785
AP,1565729552.217298,1565729552.277520,12230.266381
AP,1565729552.643234,1565729552.784141,12830.106705
AP,1565729553.215160,1565729553.317278,12191.997181
AP,1565729553.708088,1565729553.827960,12728.068771
AP,1565729554.275793,1565729554.357654,12271.245031
AP,1565729554.722994,1565729554.867591,12746.659510
AP,1565729555.315676,1565729555.397343,12269.897477
AP,1565729555.826271,1565729555.905759,12784.813712
AP,1565729556.390996,1565729556.438375,12203.900166
AP,1565729556.856662,1565729556.945612,12814.535719
AO,1565729437.204971,1565729437.309766,408.031787
AO,1565729437.673077,1565729437.810116,12990.906405
AO,1565729438.241761,1565729438.352688,11979.971112
AO,1565729438.744089,1565729438.856988,13384.893156
AO,1565729439.343242,1565729439.390034,11725.061478
AO,1565729439.820016,1565729439.892512,12935.904985
AO,1565729440.338156,1565729440.431059,12069.506749
AO,1565729440.803230,1565729440.931436,12990.200759
AO,1565729441.433179,1565729441.470537,12057.112455
AO,1565729441.886035,1565729441.975924,13356.112174
AO,1565729442.425294,1565729442.511185,11676.548420
AO,1565729442.947322,1565729443.011849,12982.746642
AO,1565729443.499406,1565729443.553673,11996.513206
AO,1565729443.961326,1565729444.059406,13346.982243
AO,1565729444.516419,1565729444.592549,11722.927423
AO,1565729444.980058,1565729445.097802,13359.647864
AO,1565729445.577820,1565729445.631749,11705.276582
AO,1565729446.004827,1565729446.134300,12934.014786
AO,1565729446.602061,1565729446.671676,12095.810009
AO,1565729447.081922,1565729447.172512,12978.309167
AO,1565729447.626931,1565729447.711485,12059.971238
AO,1565729448.104897,1565729448.212665,12969.393954
AO,1565729448.636019,1565729448.750360,12088.623081
AO,1565729449.185919,1565729449.252585,12942.420586
AO,1565729449.711035,1565729449.790894,12074.852369
AO,1565729450.148780,1565729450.291843,12975.356652
AO,1565729450.769218,1565729450.832663,12018.783581
AO,1565729451.262634,1565729451.339240,13324.738697
AO,1565729451.761944,1565729451.872434,11721.810892
AO,1565729452.248775,1565729452.372562,12996.659661
AO,1565729452.837380,1565729452.910356,12086.431159
AO,1565729453.351683,1565729453.411574,12968.406872
AO,1565729453.875623,1565729453.951422,12040.418887
AO,1565729454.379558,1565729454.452279,12977.765507
AO,1565729454.893618,1565729454.992753,12026.465924
AO,1565729455.384456,1565729455.499413,13322.562930
AO,1565729455.932247,1565729456.033949,11692.365333
AO,1565729456.413226,1565729456.536117,12943.883045
AO,1565729456.973757,1565729457.070546,12162.506541
AO,1565729457.490661,1565729457.577815,12813.722629
AO,1565729458.042537,1565729458.112818,12149.471204
AO,1565729458.545497,1565729458.616654,12901.007172
AO,1565729459.057014,1565729459.153139,12115.919718
AO,1565729459.525703,1565729459.654506,12964.540194
AO,1565729460.140296,1565729460.192205,12088.542678
AO,1565729460.554332,1565729460.697031,12875.733922
AO,1565729461.150703,1565729461.234375,12096.523805
AO,1565729461.659560,1565729461.735879,12961.014709
AO,1565729462.170313,1565729462.273099,12099.331503
AO,1565729462.696504,1565729462.779388,12838.523043
AO,1565729463.203346,1565729463.312338,12196.262339
AO,1565729463.690043,1565729463.820023,12803.221965
AO,1565729464.313252,1565729464.353254,12189.838469
AO,1565729464.741515,1565729464.856581,12914.054177
AO,1565729465.280340,1565729465.394010,12094.634845
AO,1565729465.818915,1565729465.896025,12947.805050
AO,1565729466.353647,1565729466.431766,12132.742457
AO,1565729466.804392,1565729466.937276,12858.305247
AO,1565729467.423635,1565729467.473315,12125.986185
AO,1565729467.885352,1565729467.974117,12979.167996
AO,1565729468.465001,1565729468.513313,12054.990579
AO,1565729468.928279,1565729469.018054,12877.874769
AO,1565729469.511887,1565729469.552528,12161.508255
AO,1565729469.951610,1565729470.058439,12848.094698
AO,1565729470.520150,1565729470.591816,12186.509228
AO,1565729470.966499,1565729471.096573,12877.479388
AO,1565729471.542683,1565729471.630936,12164.020560
AO,1565729471.999556,1565729472.133793,12926.140811
AO,1565729472.618554,1565729472.672249,12071.542872
AO,1565729473.092622,1565729473.177609,12862.133079
AO,1565729473.620491,1565729473.713635,12126.277435
AO,1565729474.104658,1565729474.217743,12894.045313
AO,1565729474.645903,1565729474.753937,12122.476112
AO,1565729475.154090,1565729475.255233,12966.414659
AO,1565729475.712700,1565729475.792927,12088.655242
AO,1565729476.200927,1565729476.294888,12949.207221
AO,1565729476.720267,1565729476.834740,12040.328489
AO,1565729477.229767,1565729477.335153,12989.272394
AO,1565729477.815954,1565729477.874603,12049.327017
AO,1565729478.308453,1565729478.376088,12961.489182
AO,1565729478.808398,1565729478.915815,12043.126118
AO,1565729479.288202,1565729479.417385,12959.320447
AO,1565729479.850549,1565729479.955073,12088.783888
AO,1565729480.355842,1565729480.457952,12925.577000
AO,1565729480.939559,1565729480.991884,12173.835541
AO,1565729481.417798,1565729481.495391,12909.461801
AO,1565729481.934510,1565729482.034884,12048.336574
AO,1565729482.460067,1565729482.538166,12915.234903
AO,1565729482.970170,1565729483.075624,12093.969556
AO,1565729483.447849,1565729483.577765,12944.559083
AO,1565729484.043326,1565729484.112973,12144.811288
AO,1565729484.510032,1565729484.618637,12854.388781
AO,1565729485.109315,1565729485.154993,12118.817233
AO,1565729485.564572,1565729485.657498,12935.186890
AO,1565729486.104373,1565729486.193500,12126.833005
AO,1565729486.600729,1565729486.696898,12912.231512
AO,1565729487.150331,1565729487.231683,12154.421881
AO,1565729487.661463,1565729487.737723,12844.844060
AO,1565729488.205883,1565729488.274158,12117.023627
AO,1565729488.647657,1565729488.776030,12951.526389
AO,1565729489.264861,1565729489.313579,12091.915135
AO,1565729489.706535,1565729489.817864,12889.534188
AO,1565729490.271194,1565729490.353283,12140.025204
AO,1565729490.723125,1565729490.857940,12880.028497
AO,1565729491.284089,1565729491.392499,12159.550137
AO,1565729491.776764,1565729491.895222,12929.586028
AO,1565729492.357689,1565729492.431169,12128.084572
AO,1565729492.815559,1565729492.931943,12480.676291
AO,1565729493.371785,1565729493.472851,12479.003498
AO,1565729493.895512,1565729493.977332,12884.545149
AO,1565729494.458806,1565729494.513573,12121.403546
AO,1565729494.926152,1565729495.019364,12851.165246
AO,1565729495.503685,1565729495.553747,12163.548406
AO,1565729495.972992,1565729496.058152,12886.469644
AO,1565729496.520784,1565729496.592562,12162.946056
AO,1565729497.009464,1565729497.096746,12892.124651
AO,1565729497.517890,1565729497.632639,12129.293228
AO,1565729498.063817,1565729498.137558,12873.344556
AO,1565729498.617346,1565729498.672111,12159.691144
AO,1565729499.048653,1565729499.178099,12846.163488
AO,1565729499.631287,1565729499.713009,12151.577728
AO,1565729500.113288,1565729500.220417,12810.200430
AO,1565729500.688598,1565729500.754265,12175.760199
AO,1565729501.179916,1565729501.257388,12919.298738
AO,1565729501.676774,1565729501.792825,12139.619777
AO,1565729502.196427,1565729502.293685,12977.666665
AO,1565729502.779547,1565729502.833757,12035.433109
AO,1565729503.241191,1565729503.335051,12966.457828
AO,1565729503.834658,1565729503.873596,12069.544152
AO,1565729504.254686,1565729504.377803,12891.545516
AO,1565729504.821705,1565729504.913388,12136.242271
AO,1565729505.310468,1565729505.417664,12889.784046
AO,1565729505.899244,1565729505.951757,12170.151030
AO,1565729506.364928,1565729506.457167,12860.858904
AO,1565729506.897106,1565729506.993931,12109.596318
AO,1565729507.349518,1565729507.498799,12874.669845
AO,1565729507.960634,1565729508.032555,12177.843212
AO,1565729508.395180,1565729508.536491,12898.468060
AO,1565729508.964174,1565729509.074975,12070.917533
AO,1565729509.464942,1565729509.579981,12871.132295
AO,1565729510.007259,1565729510.115286,12142.604353
AO,1565729510.552961,1565729510.616088,12979.180354
AO,1565729511.054040,1565729511.153589,12093.020037
AO,1565729511.562026,1565729511.655740,12944.288659
AO,1565729512.150438,1565729512.191967,12121.732303
AO,1565729512.597889,1565729512.695739,12902.674007
AO,1565729513.167189,1565729513.236932,12010.513118
AO,1565729513.654295,1565729513.740581,12905.801249
AO,1565729514.181963,1565729514.272440,12221.275070
AO,1565729514.639321,1565729514.776626,12892.069784
AO,1565729515.202144,1565729515.312971,12119.065040
AO,1565729515.684731,1565729515.817914,12872.748872
AO,1565729516.270915,1565729516.353147,12144.254070
AO,1565729516.794399,1565729516.859074,12847.695090
AO,1565729517.309859,1565729517.392218,12191.822711
AO,1565729517.785532,1565729517.898686,12833.978179
AO,1565729518.389794,1565729518.434189,12138.122634
AO,1565729518.842629,1565729518.937818,12906.332786
AO,1565729519.399141,1565729519.472703,12152.151868
AO,1565729519.840827,1565729519.978984,12838.704421
AO,1565729520.454616,1565729520.513985,12149.514518
AO,1565729520.906766,1565729521.019801,12850.523156
AO,1565729521.474710,1565729521.551340,12228.648066
AO,1565729521.965809,1565729522.058649,12812.692863
AO,1565729522.526000,1565729522.592112,12184.543051
AO,1565729523.021626,1565729523.095981,12900.176968
AO,1565729523.588095,1565729523.633106,12101.469018
AO,1565729524.007248,1565729524.138462,12862.211965
AO,1565729524.579604,1565729524.680351,11995.072262
AO,1565729525.072955,1565729525.183604,13412.749894
AO,1565729525.595475,1565729525.712503,11816.996670
AO,1565729526.082154,1565729526.217213,12878.671686
AO,1565729526.642931,1565729526.753431,12121.947890
AO,1565729527.156313,1565729527.257493,12895.222383
AO,1565729527.692712,1565729527.795279,12086.613342
AO,1565729528.212496,1565729528.301718,13328.345639
AO,1565729528.778760,1565729528.832631,11772.181629
AO,1565729529.223410,1565729529.336662,12896.033649
AO,1565729529.809170,1565729529.874665,12081.701677
AO,1565729530.253930,1565729530.377141,12935.935675
AO,1565729530.808760,1565729530.912934,12131.570903
AO,1565729531.330310,1565729531.418452,12858.086929
AO,1565729531.914377,1565729531.952552,12170.004348
AO,1565729532.356225,1565729532.456095,12908.526605
AO,1565729532.879351,1565729532.992987,12106.713963
AO,1565729533.349327,1565729533.493971,12974.473630
AO,1565729533.961000,1565729534.033653,12044.126346
AO,1565729534.391009,1565729534.535603,12949.502453
AO,1565729534.968442,1565729535.073341,12087.679760
AO,1565729535.450870,1565729535.576165,12926.968231
AO,1565729536.003137,1565729536.115469,12052.587045
AO,1565729536.508623,1565729536.623005,13299.532170
AO,1565729537.100248,1565729537.153849,11773.714933
AO,1565729537.596825,1565729537.656374,12934.671383
AO,1565729538.115716,1565729538.193075,12111.032630
AO,1565729538.562779,1565729538.701115,12794.263389
AO,1565729539.142812,1565729539.233011,12220.431443
AO,1565729539.643612,1565729539.735573,12933.744802
AO,1565729540.220739,1565729540.273838,12075.820433
AO,1565729540.694949,1565729540.775223,12964.108651
AO,1565729541.213119,1565729541.312726,12092.955669
AO,1565729541.721595,1565729541.816746,12896.289860
AO,1565729542.238811,1565729542.352473,12133.055630
AO,1565729542.733284,1565729542.858033,12857.019704
AO,1565729543.298671,1565729543.393003,12150.234666
AO,1565729543.776263,1565729543.897914,12873.532998
AO,1565729544.388440,1565729544.433829,12128.802182
AO,1565729544.860435,1565729544.936747,12924.559814
AO,1565729545.360170,1565729545.473545,12108.843332
AO,1565729545.879571,1565729545.975645,12945.634744
AO,1565729546.454240,1565729546.512376,12110.344019
AO,1565729546.909660,1565729547.016052,12905.135361
AO,1565729547.494406,1565729547.554190,12078.682743
AO,1565729547.993542,1565729548.056133,12949.662377
AO,1565729548.481414,1565729548.593700,12091.523641
AO,1565729548.957414,1565729549.098147,12885.397702
AO,1565729549.537263,1565729549.632371,12167.180048
AO,1565729550.060286,1565729550.134337,12949.071910
AO,1565729550.568460,1565729550.673219,12062.020155
AO,1565729551.067260,1565729551.174705,12961.489182
AO,1565729551.636288,1565729551.711894,12100.013492
AO,1565729552.108967,1565729552.216502,12881.294301
AO,1565729552.649796,1565729552.753305,12108.725014
AO,1565729553.140243,1565729553.255490,12943.440585
AO,1565729553.714651,1565729553.793103,12090.477992
AO,1565729554.173130,1565729554.296195,12920.088545
AO,1565729554.722994,1565729554.833300,12101.925621
AO,1565729555.204246,1565729555.339044,12852.352676
AO,1565729555.826592,1565729555.873041,12172.340817
AO,1565729556.235979,1565729556.376972,12898.608418
AO,1565729556.856662,1565729556.914012,12103.365487
AN,1565729437.204651,1565729437.310952,408.485600
AN,1565729437.682392,1565729437.817074,13336.714986
AN,1565729438.241441,1565729438.354528,11628.889102
AN,1565729438.741337,1565729438.856117,12958.809175
AN,1565729439.342921,1565729439.390230,12169.727291
AN,1565729439.826579,1565729439.891130,12976.622734
AN,1565729440.337835,1565729440.430177,12058.323006
AN,1565729440.803550,1565729440.931098,12976.110095
AN,1565729441.432859,1565729441.471994,12017.098915
AN,1565729441.886035,1565729441.977103,13363.444039
AN,1565729442.424973,1565729442.509860,11731.431558
AN,1565729442.947322,1565729443.013272,12911.889055
AN,1565729443.499085,1565729443.549690,12117.411388
AN,1565729443.967888,1565729444.052667,12923.064963
AN,1565729444.516098,1565729444.592008,12051.739907
AN,1565729444.980058,1565729445.098766,13319.961722
AN,1565729445.577499,1565729445.629090,11785.243360
AN,1565729446.011389,1565729446.130955,12951.704821
AN,1565729446.601741,1565729446.670738,12041.865429
AN,1565729447.091237,1565729447.173717,12923.022083
AN,1565729447.626611,1565729447.710483,12109.542530
AN,1565729448.111459,1565729448.212987,12935.229850
AN,1565729448.635699,1565729448.751384,12072.868592
AN,1565729449.188992,1565729449.256263,12874.378015
AN,1565729449.710714,1565729449.791207,12150.797849
AN,1565729450.155342,1565729450.296100,13369.186541
AN,1565729450.768898,1565729450.831976,11663.145175
AN,1565729451.259882,1565729451.332136,12995.829490
AN,1565729451.761623,1565729451.871940,12041.418665
AN,1565729452.255337,1565729452.377454,13352.729495
AN,1565729452.837059,1565729452.910159,11732.581428
AN,1565729453.354756,1565729453.413066,12924.860051
AN,1565729453.875303,1565729453.953541,12026.450008
AN,1565729454.386120,1565729454.455889,12939.226446
AN,1565729454.893298,1565729454.992210,12119.619950
AN,1565729455.381703,1565729455.498814,12830.541450
AN,1565729455.931927,1565729456.033823,12149.330434
AN,1565729456.416299,1565729456.537100,12915.345033
AN,1565729456.973437,1565729457.073607,12115.408219
AN,1565729457.497224,1565729457.576987,12912.702420
AN,1565729458.042217,1565729458.113916,12105.891453
AN,1565729458.552060,1565729458.616510,12932.904244
AN,1565729459.056694,1565729459.152932,12117.319831
AN,1565729459.532265,1565729459.656689,12903.040403
AN,1565729460.139976,1565729460.195016,12074.456631
AN,1565729460.560895,1565729460.697896,12925.527976
AN,1565729461.150383,1565729461.230883,12195.438527
AN,1565729461.653318,1565729461.731161,12493.053960
AN,1565729462.169992,1565729462.272722,12463.950517
AN,1565729462.696504,1565729462.779850,12817.300997
AN,1565729463.203026,1565729463.312835,12195.460349
AN,1565729463.696606,1565729463.817234,12886.628014
AN,1565729464.312932,1565729464.352811,12136.436764
AN,1565729464.748078,1565729464.856669,12900.463864
AN,1565729465.280020,1565729465.392236,12136.663681
AN,1565729465.816163,1565729465.899051,12825.193721
AN,1565729466.353327,1565729466.432613,12182.283549
AN,1565729466.810954,1565729466.936133,12909.101154
AN,1565729467.423315,1565729467.471425,12142.912627
AN,1565729467.859231,1565729467.973913,12935.641060
AN,1565729468.464681,1565729468.513479,12046.707490
AN,1565729468.883844,1565729469.017772,12889.345278
AN,1565729469.511566,1565729469.552997,12144.421771
AN,1565729469.941105,1565729470.056688,12904.732197
AN,1565729470.519830,1565729470.592296,12135.750663
AN,1565729470.966819,1565729471.098336,12844.825905
AN,1565729471.542362,1565729471.633557,12144.519148
AN,1565729472.037037,1565729472.140158,12830.607872
AN,1565729472.618233,1565729472.672294,12214.917867
AN,1565729473.092943,1565729473.178938,12829.527091
AN,1565729473.620170,1565729473.712700,12177.712662
AN,1565729474.104979,1565729474.217830,12867.967168
AN,1565729474.645583,1565729474.752997,12145.752725
AN,1565729475.179569,1565729475.257661,12879.858120
AN,1565729475.712379,1565729475.792889,12144.340624
AN,1565729476.156496,1565729476.298132,12865.113206
AN,1565729476.719947,1565729476.833102,12150.213007
AN,1565729477.220451,1565729477.340268,12816.306806
AN,1565729477.815634,1565729477.874400,12169.276422
AN,1565729478.317768,1565729478.380837,12834.757588
AN,1565729478.808078,1565729478.911852,12240.721684
AN,1565729479.288202,1565729479.417350,12858.596349
AN,1565729479.850228,1565729479.953160,12131.171438
AN,1565729480.368202,1565729480.456018,12926.104040
AN,1565729480.939239,1565729480.993910,12084.229320
AN,1565729481.362864,1565729481.497489,12907.585432
AN,1565729481.934190,1565729482.033532,12125.894498
AN,1565729482.449922,1565729482.537296,12902.881629
AN,1565729482.969850,1565729483.072990,12133.795429
AN,1565729483.448169,1565729483.579033,12844.741180
AN,1565729484.043006,1565729484.113369,12164.650155
AN,1565729484.510352,1565729484.619331,12846.793035
AN,1565729485.108994,1565729485.152656,12187.696866
AN,1565729485.515392,1565729485.654149,12961.304318
AN,1565729486.104053,1565729486.193047,12061.646602
